loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3]
56896,508469489,-2,0,0,29,99,2132,687,803,749,779,8074,1,-3,-929
56912,508477422,7,-3,2,49,55,2057,726,820,758,766,8074,4,-2,-929
56928,508485354,-7,3,1,53,81,2034,698,819,767,799,8074,6,-1,-929
56944,508493287,-1,-3,-3,6,11,2005,719,820,779,795,8074,2,-1,-929
56960,508501220,-2,-1,-2,-43,55,2123,699,803,750,769,8074,3,0,-928
56976,508509152,5,-5,-1,9,50,2104,712,808,756,759,8074,3,2,-927
56992,508517085,-6,1,0,24,53,2004,707,823,772,808,8074,2,2,-928
57008,508525017,5,-3,0,-27,-89,1954,738,840,784,793,8074,2,3,-927
57024,508532950,-5,2,0,-89,-58,1974,715,839,784,816,8074,3,3,-928
57040,508540882,-3,3,0,-19,-64,2005,716,842,784,804,8074,2,3,-928
57056,508548815,-2,2,-1,32,-22,2066,711,829,769,799,8074,0,2,-927
57072,508556747,-2,2,-1,22,11,2125,705,816,761,781,8074,-1,2,-927
57088,508564680,0,1,0,42,60,2114,707,816,759,781,8074,-2,1,-926
57104,508572612,2,-1,-1,29,25,2061,711,824,773,787,8074,-3,1,-925
57120,508580546,-6,3,0,35,58,2106,688,812,761,789,8074,-4,0,-925
57136,508588478,6,-3,0,68,114,2086,723,813,758,767,8074,-3,1,-925
57152,508596411,-7,4,3,23,7,1998,706,833,778,811,8074,-2,2,-926
57168,508604343,-6,1,-1,-43,-64,2033,701,821,781,802,8074,-7,1,-926
57184,508612275,-4,1,1,-103,21,2066,710,822,771,785,8074,-7,1,-927
57200,508620208,2,-4,-2,-7,38,2042,738,828,788,802,8074,-10,1,-926
57216,508628142,-6,0,1,4,13,2013,728,847,807,820,8074,-10,3,-927
57232,508636073,-2,-1,2,24,41,2145,722,834,790,799,8074,-9,4,-928
57248,508644006,-2,0,1,-8,-11,2053,743,865,820,828,8074,-9,5,-929
57264,508651938,-1,-1,2,30,7,2076,751,866,822,834,8074,-10,6,-929
57280,508659871,-2,2,2,41,20,2161,737,867,817,832,8074,-11,5,-931
57296,508667803,-2,1,0,-5,44,2215,738,858,815,821,8073,-13,5,-932
57312,508675736,-2,2,2,71,111,2211,738,865,813,829,8073,-13,4,-932
57328,508683668,1,0,1,87,157,2258,738,855,807,814,8073,-13,4,-933
57344,508691601,3,2,3,46,100,2283,727,857,797,811,8073,-12,3,-935
57360,508699534,3,2,3,76,87,2253,730,865,804,814,8073,-10,2,-937
57376,508707468,2,1,2,26,22,2301,727,843,793,807,8073,-8,1,-938
57392,508715399,4,1,2,-63,-8,2278,731,851,795,805,8073,-6,1,-939
57408,508723331,3,-1,2,-57,-35,2252,736,849,802,808,8072,-4,1,-940
57424,508731264,3,-1,2,-65,-82,2255,734,846,804,805,8072,-3,2,-941
57440,508739197,2,-2,1,-78,-98,2201,746,858,812,816,8072,-1,3,-942
57456,508747129,1,-1,2,-49,-145,2138,758,873,824,834,8072,0,3,-944
57472,508755062,2,0,3,-28,-48,2189,749,873,820,822,8072,1,3,-945
57488,508762994,2,0,3,-52,-46,2229,742,868,816,817,8072,2,3,-947
57504,508770927,2,0,2,5,41,2180,751,883,829,826,8072,3,3,-948
57520,508778859,2,1,0,6,101,2248,744,865,811,821,8072,4,2,-948
57536,508786792,2,1,2,10,21,2265,744,861,804,820,8071,5,2,-948
57552,508794724,2,1,2,37,-49,2293,732,861,805,808,8071,6,1,-949
57568,508802657,0,1,4,-4,-20,2216,746,873,817,827,8071,6,0,-951
57584,508810590,-1,3,3,-9,-5,2255,729,869,811,820,8071,6,-2,-953
57600,508818522,-1,2,2,-13,-33,2219,741,874,816,825,8071,5,-3,-954
57616,508826455,1,0,1,2,32,2281,738,858,806,806,8071,5,-4,-955
57632,508834387,0,1,1,34,30,2277,734,857,805,813,8071,5,-4,-956
57648,508842320,0,-1,1,12,16,2215,749,868,817,822,8071,5,-3,-956
57664,508850255,0,0,2,-3,-49,2239,739,868,812,819,8070,5,-3,-957
57680,508858185,0,0,3,-63,-84,2242,736,869,813,819,8070,5,-3,-959
57696,508866118,-3,1,2,-34,-48,2217,736,874,822,825,8070,3,-4,-960
57712,508874051,-1,0,1,-7,-15,2214,741,876,821,824,8070,2,-4,-961
57728,508881983,-4,1,1,33,21,2157,752,885,834,843,8070,1,-4,-961
57744,508889915,-2,-1,0,87,66,2176,757,881,832,837,8070,-1,-4,-962
57760,508897849,-2,-1,0,28,43,2266,738,867,818,820,8070,-1,-3,-962
57776,508905780,0,0,1,-21,-28,2306,734,859,802,817,8070,-2,-3,-963
57792,508913713,-1,0,2,-42,7,2330,728,852,798,808,8070,-2,-2,-963
57808,508921645,-5,0,2,-38,-1,2300,722,851,811,814,8070,-3,-2,-965
57824,508929578,-5,0,1,-13,-35,2259,727,858,815,820,8069,-6,-1,-966
57840,508937511,-6,0,1,-9,34,2155,742,882,841,837,8069,-9,-1,-967
57856,508945444,-3,1,1,-32,79,2212,736,874,825,830,8069,-12,-1,-967
57872,508953376,-4,0,2,25,75,2284,726,857,814,818,8069,-14,-1,-968
57888,508961309,-5,0,3,-99,-12,2285,724,854,814,823,8069,-16,-1,-970
57904,508969241,-2,2,2,6,77,2286,722,859,804,822,8069,-19,-1,-971
57920,508977174,1,-1,2,31,64,2260,733,862,812,810,8069,-18,-1,-972
57936,508985106,1,1,2,54,113,2269,721,857,806,815,8068,-18,-2,-974
57952,508993038,2,0,2,16,72,2249,720,854,803,812,8068,-18,-2,-975
57968,509000971,1,-1,2,-8,40,2269,712,832,790,795,8068,-18,-2,-976
57984,509008904,4,-4,2,40,64,2250,717,832,793,783,8068,-16,-1,-977
58000,509016836,4,-4,3,68,151,2158,721,840,797,793,8068,-13,1,-979
58016,509024769,2,-1,3,2,49,2205,693,833,785,782,8068,-11,2,-981
58032,509032701,1,-1,2,-9,5,2146,703,839,792,793,8067,-10,2,-983
58048,509040634,3,-2,3,-103,-44,2059,728,848,803,808,8067,-9,2,-984
58064,509048566,1,0,2,-55,-57,2097,711,848,804,794,8067,-8,3,-986
58080,509056499,2,-2,3,-36,4,2093,721,847,805,792,8067,-6,3,-988
58096,509064431,4,-3,2,-16,30,2139,709,834,792,780,8067,-5,4,-989
58112,509072365,4,-1,2,-18,98,2189,688,815,765,766,8066,-2,5,-991
58128,509080297,1,0,2,-13,46,2171,683,811,764,763,8066,-1,5,-992
58144,509088229,3,-1,1,2,-30,2029,696,826,777,778,8066,0,5,-993
58160,509096162,4,1,2,-51,-59,2034,689,819,763,780,8066,0,4,-994
58176,509104094,4,0,2,-64,38,2033,689,818,768,765,8066,1,3,-995
58192,509112027,4,-1,2,-60,75,1983,699,825,776,770,8066,3,2,-996
58208,509119959,5,-2,0,-26,55,1981,697,819,779,770,8066,4,1,-997
58224,509127892,4,-2,1,-53,17,2065,675,798,762,758,8066,5,2,-998
58240,509135824,7,-3,-1,-27,-7,1998,690,807,774,769,8065,6,1,-998
58256,509143757,2,1,1,-84,-22,1983,666,802,780,793,8065,7,1,-998
58272,509151690,5,0,0,-31,36,1988,670,800,777,788,8065,9,-1,-999
58288,509159622,5,3,1,-61,-15,2047,650,787,765,780,8065,12,-2,-1000
58304,509167555,9,2,2,-74,40,1992,661,798,779,782,8065,19,-4,-1001
58320,509175488,16,2,1,-35,26,2006,663,790,770,771,8065,29,-4,-1001
58336,509183422,25,1,0,-37,79,2009,661,791,763,766,8065,41,-7,-1002
58352,509191352,32,0,1,-6,89,2026,665,785,754,750,8065,58,-9,-1001
58368,509199285,39,-1,-1,5,70,2001,664,787,749,762,8065,71,-11,-1002
58384,509207217,42,1,0,-12,108,1894,691,816,764,771,8064,96,-14,-1002
58400,509215150,44,-2,-2,-33,14,1950,682,797,753,762,8064,119,-17,-1001
58416,509223083,58,-6,-1,-18,-1,1875,729,828,767,739,8064,149,-18,-1000
58432,509231015,50,0,1,-30,-48,1920,696,831,756,753,8063,181,-20,-1000
58448,509238948,31,8,1,-45,-41,1887,657,838,776,803,8063,202,-25,-1001
58464,509246880,41,0,-2,-55,-47,1991,687,809,744,753,8062,220,-31,-1000
58480,509254813,42,0,2,-29,62,2053,680,807,729,721,8061,245,-33,-1001
58496,509262745,43,-3,-1,45,47,1948,701,823,751,735,8061,268,-36,-1001
58512,509270678,30,-1,-1,-14,-23,1959,690,807,750,745,8060,289,-36,-1001
58528,509278610,10,5,1,-19,22,1956,650,800,758,784,8060,299,-38,-1000
58544,509286543,18,1,-1,-65,-39,1853,693,835,776,775,8059,306,-41,-1000
58560,509294475,19,-1,0,4,27,1863,710,836,771,763,8059,314,-42,-1000
58576,509302408,8,1,1,-14,-60,1927,681,820,770,771,8059,321,-43,-1001
58592,509310341,-7,4,0,-18,-69,1842,679,827,801,816,8059,321,-45,-1001
58608,509318274,9,-7,-3,0,-90,1893,728,813,782,771,8059,319,-44,-1001
58624,509326206,2,-4,-1,-25,-73,1911,701,823,793,774,8059,320,-42,-1000
58640,509334138,-1,-4,-2,-26,12,1989,688,804,775,767,8059,321,-40,-999
58656,509342071,-4,-2,0,8,-6,1881,708,824,800,790,8059,323,-36,-998
58672,509350004,-2,-2,1,-24,-50,2000,678,805,773,770,8059,320,-35,-998
58688,509357936,0,-2,-1,-38,30,2052,679,787,761,753,8059,319,-33,-998
58704,509365868,5,-3,-1,-39,47,2040,673,790,760,750,8059,317,-33,-997
58720,509373801,-2,2,-1,22,40,2067,654,773,744,760,8059,319,-32,-997
58736,509381734,9,-5,-3,1,78,2006,680,778,756,748,8059,320,-32,-996
58752,509389666,14,-5,-1,-18,6,1958,693,791,761,739,8059,327,-30,-995
58768,509397599,17,-5,-1,-11,113,1989,686,783,751,732,8059,337,-28,-995
58784,509405531,11,2,3,-40,64,1932,663,801,761,769,8059,342,-29,-995
58800,509413464,14,1,0,9,80,1914,680,799,766,762,8058,349,-30,-996
58816,509421396,6,6,3,-47,9,1876,665,812,778,789,8058,354,-33,-997
58832,509429329,-2,11,3,-22,6,1918,640,803,771,805,8057,354,-38,-999
58848,509437262,10,4,-2,6,-34,1947,676,790,761,779,8057,352,-43,-1000
58864,509445195,12,5,0,-36,62,1970,679,799,752,761,8057,359,-46,-1000
58880,509453126,8,5,0,-68,-25,2008,645,788,752,768,8057,362,-50,-1000
58896,509461059,20,-2,-3,-28,16,1953,695,793,749,749,8057,370,-52,-999
58912,509468992,17,0,0,-57,74,2013,666,786,737,736,8056,380,-53,-999
58928,509476924,13,3,2,-32,57,1914,666,808,756,768,8056,387,-55,-1000
58944,509484857,22,0,2,-50,33,1875,694,828,755,754,8055,395,-57,-1001
58960,509492789,30,-5,0,-32,-12,1963,707,813,735,712,8054,411,-57,-1001
58976,509500722,32,-8,-2,-35,45,1958,727,812,731,705,8054,429,-55,-1000
58992,509508655,7,1,-1,-51,-6,1909,688,814,750,762,8053,439,-55,-999
59008,509516587,5,1,1,-21,-60,1860,693,832,759,772,8053,439,-56,-999
59024,509524520,0,-3,-3,3,28,1906,715,817,756,742,8053,442,-54,-998
59040,509532452,-19,3,-2,4,28,1826,693,834,783,798,8054,436,-54,-997
59056,509540384,-21,1,-3,-67,-77,1893,701,820,767,781,8054,424,-54,-996
59072,509548317,-13,-3,-2,31,4,1941,723,823,756,747,8055,413,-52,-994
59088,509556249,-34,7,2,-37,18,2010,659,819,746,776,8056,399,-51,-995
59104,509564184,-26,0,-3,0,28,2047,682,802,741,740,8057,380,-51,-995
59120,509572115,-29,1,0,-56,-15,1956,700,822,753,752,8058,364,-50,-994
59136,509580047,-33,0,0,-31,-52,1955,689,815,758,757,8058,346,-48,-994
59152,509587980,-35,-3,-2,-37,-70,1922,708,808,761,767,8059,326,-45,-994
59168,509595912,-39,-3,-2,-20,-105,1873,713,821,783,773,8060,304,-40,-993
59184,509603845,-56,2,-3,-33,-3,1970,661,792,772,792,8061,276,-37,-992
59200,509611777,-49,0,-1,18,2,1979,679,796,766,771,8063,247,-33,-990
59216,509619710,-48,0,-4,11,87,2018,665,786,753,772,8063,224,-32,-990
59232,509627642,-49,3,0,15,-7,1927,680,809,770,780,8064,197,-28,-988
59248,509635575,-43,-1,-5,-64,-29,1933,679,799,769,783,8065,168,-27,-988
59264,509643507,-42,2,0,-26,22,1913,689,810,772,781,8066,146,-23,-986
59280,509651440,-32,-3,-2,-24,-28,2057,669,778,746,744,8066,123,-21,-986
59296,509659373,-33,0,-1,18,94,2015,668,791,750,754,8066,106,-18,-986
59312,509667305,-39,1,-3,-4,42,1990,658,773,754,783,8067,85,-16,-985
59328,509675237,-34,0,-3,-14,97,1902,676,793,773,787,8067,64,-13,-983
59344,509683170,-16,-5,-3,-9,40,1963,695,790,748,746,8067,50,-11,-981
59360,509691102,-15,-3,-2,-42,19,1982,690,789,740,745,8068,43,-7,-980
59376,509699036,-26,4,0,-53,18,1916,659,800,763,797,8068,31,-7,-980
59392,509706968,-26,4,-2,27,31,1947,654,789,763,788,8068,15,-7,-979
59408,509714901,-18,-1,-3,-28,20,1927,684,786,761,781,8068,2,-6,-978
59424,509722833,-1,-9,-5,14,-28,2003,707,777,743,725,8068,-1,-2,-975
59440,509730767,-1,-3,0,-55,69,2032,673,788,737,724,8068,-1,1,-974
59456,509738698,5,-6,-4,-37,73,1999,686,783,731,734,8068,0,2,-974
59472,509746630,0,-3,-4,-8,99,1920,690,792,750,755,8069,3,4,-972
59488,509754563,-17,5,-2,2,76,1933,648,780,751,793,8069,-1,5,-969
59504,509762495,-8,4,-2,-108,-28,1918,662,796,749,782,8069,-10,2,-968
59520,509770428,4,-3,-2,-27,20,1957,697,787,739,737,8069,-11,2,-967
59536,509778361,-5,0,-5,-27,89,1978,676,774,739,754,8069,-10,3,-965
59552,509786293,-4,3,-1,-30,103,1900,673,795,752,782,8070,-14,2,-963
59568,509794225,-11,4,-1,22,-27,1853,680,801,768,793,8070,-17,1,-962
59584,509802158,-9,6,2,82,25,1852,671,813,772,800,8070,-24,-1,-963
59600,509810090,4,-1,0,38,22,1930,697,804,752,755,8070,-24,-2,-963
59616,509818023,7,-2,0,-26,69,1881,707,817,769,765,8070,-21,-1,-963
59632,509825956,10,-5,-2,5,-62,1933,712,800,755,755,8070,-17,0,-963
59648,509833888,10,-5,-2,26,0,1864,718,823,779,765,8070,-11,2,-962
59664,509841821,9,-5,-2,3,-33,1978,707,789,748,756,8070,-5,5,-961
59680,509849754,-1,0,0,3,64,1958,677,801,761,780,8070,-2,5,-960
59696,509857686,-3,1,0,-4,10,1919,691,800,763,788,8070,-3,5,-960
59712,509865618,-11,7,1,-65,-3,1944,659,804,762,797,8070,-7,4,-961
59728,509873551,-7,2,-3,-10,69,1953,682,790,760,783,8070,-13,1,-960
59744,509881484,9,-5,-3,-43,27,1969,714,794,750,742,8070,-13,1,-958
59760,509889416,15,-3,0,-21,112,2037,694,794,727,722,8070,-5,2,-958
59776,509897348,17,-4,-1,-46,31,1964,707,803,736,740,8070,5,3,-958
59792,509905281,-2,3,-1,-39,-18,1989,659,785,744,766,8070,9,3,-957
59808,509913214,8,-1,-2,-5,131,1935,686,799,746,758,8070,9,1,-957
59824,509921148,-1,2,-2,-7,80,1963,683,786,738,753,8071,13,1,-955
59840,509929078,0,4,3,-46,123,1931,667,799,744,774,8071,10,-2,-956
59856,509937011,7,0,-1,52,69,1945,694,802,739,735,8071,14,-2,-957
59872,509944943,-4,3,-1,-32,27,1944,670,785,742,772,8071,14,-3,-956
59888,509952876,12,-1,-2,-25,-5,1916,706,810,734,745,8071,16,-4,-955
59904,509960808,-1,4,1,-64,62,1984,672,792,727,749,8071,22,-5,-954
59920,509968741,5,0,0,43,47,1873,694,818,755,760,8071,23,-7,-955
59936,509976673,8,-1,0,-30,-78,1872,706,815,751,763,8071,23,-8,-955
59952,509984606,-1,-2,-1,-37,-77,1911,703,800,755,759,8071,27,-6,-955
59968,509992539,-5,2,1,5,12,1974,666,795,744,767,8071,23,-7,-955
59984,510000471,7,-2,2,35,17,1881,706,833,758,751,8071,25,-6,-956
60000,510008403,6,-3,1,-14,19,1911,709,821,741,759,8070,29,-5,-957
60016,510016336,-7,0,1,38,73,1924,673,817,751,785,8070,29,-4,-958
60032,510024268,-16,3,1,-31,76,1878,656,834,753,824,8070,22,-4,-958
60048,510032202,-11,1,3,25,13,1830,670,859,759,830,8070,13,-5,-960
60064,510040134,-1,-6,3,-4,-61,1958,665,852,731,780,8070,11,-3,-961
60080,510048066,11,-17,1,45,43,1895,714,860,740,774,8070,14,3,-963
60096,510055999,-2,-20,0,9,-51,1900,687,849,751,803,8070,20,14,-963
60112,510063931,3,-26,2,-19,60,1949,669,855,745,790,8070,20,26,-964
60128,510071864,8,-37,-1,-22,12,2068,677,823,718,743,8069,26,43,-964
60144,510079796,-5,-38,2,-2,79,2004,657,821,736,787,8069,27,64,-964
60160,510087729,-4,-45,1,36,-65,1940,685,829,747,777,8069,30,88,-965
60176,510095661,0,-52,2,-40,-13,2006,674,815,731,760,8068,31,115,-967
60192,510103594,-2,-55,4,32,-3,2045,659,801,727,754,8068,32,145,-968
60208,510111526,-7,-59,2,-34,73,2070,667,791,739,751,8067,34,178,-969
60224,510119459,-6,-64,-1,-19,22,1911,715,816,777,769,8066,38,214,-969
60240,510127391,4,-67,1,-42,71,1909,732,831,779,770,8065,41,251,-969
60256,510135324,6,-69,1,-6,4,1921,751,839,792,761,8064,49,290,-969
60272,510143256,-9,-61,2,-60,-124,1976,713,831,801,798,8063,52,318,-970
60288,510151189,-6,-61,2,-94,-95,2013,737,835,807,788,8061,53,353,-970
60304,510159121,-7,-57,1,-40,53,2078,729,827,803,783,8059,54,386,-971
60320,510167054,-7,-54,2,-29,28,2212,715,809,800,765,8058,53,417,-971
60336,510174986,-5,-51,-1,23,93,2183,742,809,807,767,8056,53,446,-971
60352,510182919,-2,-48,-1,-8,83,2167,779,826,840,772,8055,55,474,-970
60368,510190851,-3,-39,0,-60,14,2160,783,841,856,789,8053,57,497,-969
60384,510198784,-3,-29,1,-81,2,2206,783,851,861,798,8052,57,516,-969
60400,510206716,-1,-23,0,-70,-45,2204,807,863,880,806,8051,57,530,-970
60416,510214649,3,-11,1,-62,68,2313,799,865,860,798,8051,60,539,-970
60432,510222581,0,2,2,-81,27,2304,800,890,878,822,8050,61,541,-971
60448,510230514,0,12,1,-11,-33,2352,790,892,871,830,8051,61,536,-972
60464,510238446,0,20,-1,-37,83,2390,796,881,872,824,8051,59,527,-972
60480,510246379,0,29,0,-51,66,2416,788,886,867,827,8052,57,512,-972
60496,510254311,-3,37,-2,-56,69,2443,782,889,865,830,8053,54,498,-971
60512,510262244,-3,46,-1,-28,38,2431,778,901,860,848,8055,50,475,-971
60528,510270177,0,48,-1,-40,44,2435,784,909,862,836,8056,46,449,-971
60544,510278109,-1,55,-1,-53,90,2476,762,911,850,841,8058,42,419,-971
60560,510286041,-2,60,0,-25,37,2493,755,912,837,850,8059,37,387,-970
60576,510293974,-1,61,-2,60,23,2449,763,923,849,857,8061,32,353,-970
60592,510301907,1,61,-4,-6,-27,2426,766,935,849,867,8063,27,318,-969
60608,510309839,1,61,-4,-25,6,2410,768,944,852,871,8064,23,283,-967
60624,510317772,2,57,-3,10,-7,2441,762,939,855,859,8066,19,249,-965
60640,510325704,1,54,-3,-4,-41,2445,765,939,855,861,8067,17,218,-963
60656,510333637,0,53,-4,26,17,2442,756,934,847,870,8068,12,187,-962
60672,510341569,-2,51,-3,-17,-17,2454,735,937,847,859,8069,8,158,-960
60688,510349502,2,48,-6,62,-22,2435,753,938,831,861,8069,6,130,-958
60704,510357434,5,41,-7,46,-16,2405,765,941,842,856,8070,6,105,-954
60720,510365367,3,38,-6,80,18,2419,746,944,851,848,8071,6,88,-951
60736,510373299,1,33,-9,74,-6,2393,755,938,854,858,8071,5,67,-947
60752,510381232,1,30,-9,38,-19,2387,755,942,855,854,8072,5,50,-942
60768,510389165,2,23,-10,9,11,2388,761,936,860,850,8073,4,35,-936
60784,510397097,0,22,-11,37,42,2444,738,922,836,834,8073,3,22,-931
60800,510405029,1,18,-11,38,28,2429,734,917,840,820,8074,2,11,-925
60816,510412962,0,15,-13,55,29,2342,748,928,850,839,8075,1,1,-918
60832,510420895,-2,13,-15,92,91,2315,745,934,857,840,8076,0,-7,-910
60848,510428827,0,10,-16,72,29,2355,745,919,844,835,8077,-2,-14,-901
60864,510436759,2,7,-17,63,31,2340,749,932,855,826,8078,-2,-18,-891
60880,510444692,0,5,-18,14,95,2346,747,925,857,828,8079,-2,-22,-881
60896,510452624,1,2,-20,60,53,2336,749,927,864,828,8080,-3,-24,-870
60912,510460557,4,-1,-22,37,2,2337,755,931,862,819,8082,-1,-25,-858
60928,510468490,5,-1,-24,16,35,2364,750,929,853,818,8083,1,-25,-845
60944,510476422,4,0,-25,-4,-18,2354,750,932,854,820,8084,3,-25,-835
60960,510484354,5,-1,-25,19,-26,2341,754,934,857,822,8085,5,-25,-821
60976,510492287,5,0,-27,27,73,2343,750,942,858,821,8087,8,-25,-806
60992,510500222,1,1,-28,-35,-20,2443,732,911,831,814,8088,10,-25,-791
61008,510508152,5,-2,-29,-40,-41,2381,749,924,845,812,8090,12,-25,-775
61024,510516084,2,-2,-30,-17,12,2340,750,929,854,821,8092,13,-24,-758
61040,510524017,-1,-3,-31,31,44,2384,738,908,846,819,8093,13,-23,-741
61056,510531950,-2,-4,-30,33,10,2366,739,915,853,814,8095,12,-21,-724
61072,510539882,-3,-3,-32,75,16,2278,759,932,866,830,8096,12,-18,-706
61088,510547815,-3,-3,-32,28,-5,2340,747,915,850,823,8098,10,-16,-688
61104,510555747,-2,-4,-32,24,-4,2273,767,928,864,835,8099,10,-13,-670
61120,510563680,-1,-5,-33,25,41,2353,756,911,846,818,8101,9,-11,-652
61136,510571612,-3,-4,-32,-21,25,2377,741,903,846,818,8102,6,-9,-634
61152,510579545,-5,-3,-32,19,-11,2344,746,911,854,821,8104,5,-6,-616
61168,510587478,0,-4,-34,27,-33,2312,765,917,853,821,8105,5,-4,-597
61184,510595410,-2,-4,-35,7,-11,2314,761,913,853,830,8106,4,-2,-582
61200,510603342,-1,-3,-34,58,61,2396,738,902,839,816,8107,2,-1,-563
61216,510611275,-5,-1,-34,4,88,2312,756,913,856,838,8109,0,1,-543
61232,510619207,-3,-2,-34,-67,72,2450,737,885,824,803,8110,0,2,-523
61248,510627140,-1,-2,-35,-71,-22,2374,748,898,838,817,8111,-2,3,-504
61264,510635072,-3,0,-33,-30,11,2361,736,897,836,813,8113,-3,4,-485
61280,510643005,-1,-1,-33,-60,21,2380,735,887,825,806,8114,-4,4,-466
61296,510650937,-7,1,-33,-40,-59,2368,710,871,817,801,8115,-5,5,-448
61312,510658870,-7,1,-33,-33,-110,2300,715,873,824,809,8116,-9,4,-429
61328,510666802,-6,1,-34,-52,-26,2200,728,882,829,813,8117,-13,4,-411
61344,510674735,-5,1,-34,34,13,2160,730,880,824,815,8118,-16,4,-391
61360,510682667,1,-1,-34,17,29,2154,735,874,815,799,8118,-16,5,-372
61376,510690601,4,-4,-34,-12,7,2239,715,836,782,764,8119,-14,6,-352
61392,510698533,3,-4,-33,50,44,2150,721,846,795,778,8120,-12,8,-333
61408,510706467,3,-3,-32,0,46,2182,699,824,773,761,8121,-11,10,-320
61424,510714398,2,-2,-31,48,-1,2084,703,841,789,772,8121,-9,11,-302
61440,510722330,2,-1,-32,44,39,2079,706,832,777,775,8122,-8,12,-284
61456,510730263,0,1,-28,14,-28,2104,692,823,765,772,8123,-7,12,-268
61472,510738195,3,-2,-28,-35,-18,2178,689,798,745,735,8123,-6,12,-251
61488,510746128,5,-1,-25,-42,-60,2069,699,815,757,753,8124,-5,13,-236
61504,510754060,-8,4,-24,-31,79,2014,671,819,771,785,8124,-6,11,-223
61520,510761993,5,-4,-25,-2,-7,2024,711,806,761,747,8124,-7,11,-208
61536,510769925,-2,2,-21,-2,76,2062,683,800,745,760,8125,-6,12,-195
61552,510777858,-9,4,-23,-55,61,1979,679,809,768,790,8125,-9,10,-182
61568,510785790,-9,4,-22,-31,17,1976,682,807,765,790,8125,-15,8,-170
61584,510793723,0,-2,-22,-40,19,1985,710,801,759,767,8125,-17,7,-157
61600,510801655,7,-4,-17,-52,-83,1854,744,840,794,771,8126,-14,9,-146
61616,510809588,3,2,-14,33,-62,1949,707,834,772,775,8126,-11,10,-138
61632,510817520,6,-2,-18,-9,-34,1989,709,820,770,770,8126,-11,9,-131
61648,510825453,-6,6,-14,-17,25,2057,672,812,758,776,8126,-9,9,-122
61664,510833385,0,3,-14,-21,-17,1967,694,828,778,788,8126,-13,5,-115
61680,510841318,6,1,-13,-26,19,2013,711,821,759,754,8126,-9,5,-106
61696,510849250,-10,9,-10,-1,-19,1920,677,836,782,818,8126,-11,2,-100
61712,510857183,3,0,-14,-25,16,1965,712,818,771,777,8126,-14,0,-92
61728,510865115,5,0,-9,0,-4,1925,726,841,781,768,8127,-9,0,-86
61744,510873048,8,-3,-12,1,-18,1968,715,827,776,774,8127,-9,-1,-81
61760,510880981,1,0,-10,-28,-7,2027,692,814,765,775,8127,-7,0,-75
61776,510888913,-1,1,-8,-31,-12,2021,697,814,764,769,8127,-4,1,-70
61792,510896845,5,-1,-8,-13,-56,1977,705,822,769,777,8127,-5,0,-65
61808,510904778,-3,2,-8,-12,42,2002,690,819,768,774,8127,-3,1,-61
61824,510912711,7,-4,-7,-31,-14,2040,705,806,756,748,8127,-2,1,-57
61840,510920644,-3,1,-7,-11,27,2025,684,806,757,772,8127,-1,1,-53
61856,510928576,7,-3,-6,-18,22,2013,701,810,758,749,8127,-1,2,-50
61872,510936508,1,3,-2,-19,31,2018,678,815,752,754,8127,3,2,-48
61888,510944441,-9,7,-4,16,-26,1921,666,827,773,800,8127,0,-1,-47
61904,510952373,-1,0,-7,16,-48,1926,702,811,768,778,8127,-5,-4,-44
61920,510960306,15,-8,-7,-14,-6,1929,742,821,765,727,8127,-1,-1,-40
61936,510968238,1,1,-3,30,-95,1918,699,827,768,775,8127,4,1,-37
61952,510976171,2,-1,-6,16,-44,2002,682,804,755,760,8127,4,1,-34
61968,510984103,11,-5,-4,-21,69,1936,722,826,767,738,8127,9,3,-31
61984,510992036,-1,2,-4,27,37,2063,665,795,737,749,8127,12,4,-29
62000,510999969,-4,3,-5,40,23,2007,669,799,747,766,8127,10,3,-27
62016,511007901,-3,3,-3,-37,84,1939,679,817,758,768,8127,8,1,-25
62032,511015833,2,-1,-4,-42,40,1915,698,820,767,752,8127,8,0,-23
62048,511023766,11,-3,-4,-78,6,1971,706,817,749,722,8127,13,1,-21
62064,511031698,10,-2,-2,-30,0,1939,702,829,758,732,8127,19,3,-19
62080,511039631,6,0,-1,-75,-101,1919,686,834,765,752,8127,22,2,-19
62096,511047564,2,2,-2,-39,-65,1958,677,827,759,745,8127,24,2,-18
62112,511055496,-2,3,-5,-22,26,1905,682,834,773,761,8127,24,0,-16
62128,511063429,-19,9,-2,57,0,1853,657,844,795,803,8127,19,-3,-14
62144,511071361,-12,3,-7,31,8,1884,674,839,797,778,8127,8,-7,-12
62160,511079293,-10,4,-7,12,-27,1943,674,832,776,770,8127,1,-9,-8
62176,511087226,-2,0,-9,43,90,2041,671,813,755,737,8127,-4,-11,-4
62192,511095159,-5,2,-8,11,52,2036,650,818,759,742,8127,-7,-12,0
62208,511103091,-1,-1,-8,32,38,2004,667,824,766,724,8127,-6,-11,5
62224,511111024,2,-3,-11,20,-18,1914,679,835,783,745,8127,-7,-10,10
62240,511118956,-2,0,-12,10,-50,1917,670,840,780,748,8127,-5,-9,17
62256,511126888,2,-1,-13,-29,-27,2022,655,819,758,722,8127,-5,-8,24
